"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jun 25 04:29:07 GMT 2022","Sat Jun 25 04:29:10 GMT 2022","2584","","NPM Project Swag Labs","","","","Login",""
"passed","Sat Jun 25 04:29:13 GMT 2022","Sat Jun 25 04:29:15 GMT 2022","1636","","NPM Project Swag Labs","","","","Adding products to cart",""
